adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/8b4vDh7hNSLZKyAYUnZJalExbJb.jpg,"[80, 18, 53]",388,en,Inside Man,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",24.691,/mf4i9zZVXMmqWsEb9D0OAY7k3t.jpg,2006-03-17,Inside Man,False,7.4,4650
False,/mcGCoUn02yCQbv2dPJt6JFiiy3k.jpg,"[18, 28, 80]",9766,en,Gridiron Gang,"Teenagers at a juvenile detention center, under the leadership of their counselor, gain self-esteem by playing football together.",24.419,/icv6qe7nhiGV914nf1WEr8wHy7m.jpg,2006-09-15,Gridiron Gang,False,7,758
False,/isH5BjYSpAZrNbrDFBfqYWouqfY.jpg,"[12, 14, 16, 10751]",9992,en,Arthur et les Minimoys,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.",24.358,/gH27K0S7BiZCsNMxzOQTacG9IZp.jpg,2006-12-13,Arthur and the Invisibles,False,6.4,2439
False,/3HTK3FtjK5GXIvPswaIMBMHeL3E.jpg,"[27, 53]",1975,en,The Grudge 2,"A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo, a mean high school prank goes horribly wrong, and strange things begin happening in a Chicago apartment building.",23.743,/kuNLFFg7ScTwjFrawaS9JPL52Ya.jpg,2006-10-13,The Grudge 2,False,5.5,802
False,/ldxi7dKtud2KrStUr8V9P65ixNr.jpg,"[12, 16, 28, 878]",14611,en,Ultimate Avengers 2,"Mysterious Wakanda lies in the darkest heart of Africa, unknown to most of the world. An isolated land hidden behind closed borders, fiercely protected by its young king: Black Panther. But when brutal alien invaders attack, the threat leaves Black Panther with no option but to go against the sacred decrees of his people and ask for help from outsiders.",23.737,/bsDLG069v8esZkI2owKvduQIrq.jpg,2006-08-08,Ultimate Avengers 2,False,6.8,225
False,,[27],116946,es,La llorona,"On their way to Mexico, six students are stranded in a small town where years before a tragedy took place.",23.81,/dY6Z17E0cSia5cLLNPfk1uMXZqZ.jpg,2006-06-20,The Wailer,False,6.6,51
False,/zQXlw0Vj20trQbbI1VRkqwhfqyn.jpg,"[18, 878, 53]",14620,en,The Butterfly Effect 2,"After his girlfriend, Julie, and two best friends are killed in a tragic auto accident, Nick struggles to cope with his loss and grief. Suffering from migraine-like seizures, Nick soon discovers that he has the power to change the past via his memories. However, his time-traveling attempts to alter the past and save his one true love have unexpected and dire consequences.",23.377,/wDvCGDASXlwyDgwEd920E5iBXpj.jpg,2006-08-17,The Butterfly Effect 2,False,4.9,724
False,/e1jaVQ1E1CrBhO3a6wehqsUadk0.jpg,"[35, 80]",11565,en,Big Momma's House 2,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper class kids in order to spy on their computer hacked dad.",23.349,/tOl6hzfFHdNcL7SxopC2Vbs4mgK.jpg,2006-01-26,Big Momma's House 2,False,5.7,1290
False,/nnMXaofDjdWszZ7rbN9hKwK2PNg.jpg,"[16, 10751, 12, 35]",7484,en,Open Season,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",22.976,/w5Lctmkc1yah215Luxmci4djaiW.jpg,2006-09-29,Open Season,False,6.1,2179
False,/bNKO53wnPW9soYn3BrZYgUmcjKf.jpg,"[12, 16, 35, 10751, 14]",31170,en,Casper's Scare School,"When Casper's been being friendly lately even when playing with a boy named Jimmy, Kibosh: The King of the Underworld has Casper enrolled into a Scare School headed by the two-headed headmaster Alder and Dash. He befriends Ra, a mummy with unraveling issues and Mantha, a zombie girl who keeps falling apart. When Casper discovers the two-headed headmaster's plot to use a petrification potion to turn Kibosh into stone and take over the Underworld and Deedstown, he and his new friends must stop him.",22.679,/qtp2bw9rokJ7OjG6o4JhvbpxcrA.jpg,2006-10-20,Casper's Scare School,False,5.1,47
False,/9tjIgkkbajG2zMI4Yk21hpttXv0.jpg,"[28, 16, 10751, 12, 878]",14609,en,Ultimate Avengers: The Movie,"When a nuclear missile was fired at Washington in 1945, Captain America managed to detonate it in the upper atmosphere. But then he fell miles into the icy depths of the North Atlantic, where he remained lost for over sixty years. But now, with the world facing the very same evil, Captain America must rise again as our last hope for survival.",22.608,/vd7GyPkDvDDfvcxgWAfkGpKiAkH.jpg,2006-02-21,Ultimate Avengers: The Movie,False,6.8,270
False,/gwX3SeLU9vX3NYJPDW79Vn8bEJN.jpg,"[16, 35, 10751]",9907,en,Barnyard,"When the farmer's away, all the animals play, and sing, and dance. Eventually, though, someone has to step in and run things, a responsibility that ends up going to Otis, a carefree cow.",22.585,/qlSCUmrflADYlCMbkviJjfujhTH.jpg,2006-08-04,Barnyard,False,5.8,846
False,/9nvU0CpENgqOspMfoTUV68JaTaf.jpg,"[18, 28, 35]",25676,cn,寶貝計劃,"For never-do-well compulsive gambler Fong, there's only one thing more fearsome than debtors at his doorstep - having to coax a crying baby. But what if the baby becomes his golden goose to fend off his debtors? Can he overcome his phobia of diapers, milk bottles, and cloying lullabies?",22.341,/1ViUIV1rf0WZQte0hHh74DWFLeW.jpg,2006-09-28,Robin-B-Hood,False,7,423
False,/bdo313RjHEymI0W5tKYBKE54Las.jpg,"[16, 35]",16761,es,Una Película de Huevos,"A small egg named Toto decides that he wants to fulfill his purpose in life and become a chicken instead of dying in a frying pan; so he starts a quest to return to the farms along with his new friend, the noisy egg Willy and a crazy bacon stripe. The three friends will face lot of obstacles in their quest.",22.284,/nOpKmdBFxUBcB9XS8dEi78UZMWd.jpg,2006-04-21,A Movie of Eggs,False,7.7,239
False,/o2eG4ugPId4cY6gp2C1MBm33UG.jpg,[18],1164,en,Babel,"In Babel, a tragic incident involving an American couple in Morocco sparks a chain of events for four families in different countries throughout the world. In the struggle to overcome isolation, fear, and displacement, each character discovers that it is family that ultimately provides solace. In the remote sands of the Moroccan desert, a rifle shot rings out  detonating a chain of events that will link an American tourist couples frantic struggle to survive, two Moroccan boys involved in an accidental crime, a nanny illegally crossing into Mexico with two American children and a Japanese teen rebel whose father is sought by the police in Tokyo. Separated by clashing cultures and sprawling distances, each of these four disparate groups of people are nevertheless hurtling towards a shared destiny of isolation and grief.",22.119,/uGj7NH3rFsUOmSBiPxsv4EBqHk5.jpg,2006-09-08,Babel,False,7.2,3004
False,/1Wfi0yIFcxplGUX5pYyvwVhZTtJ.jpg,"[27, 878, 14, 9648, 53]",9035,en,Slither,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",22.113,/7D4ZS7LUnc89ptIt0yW7L4SYPOG.jpg,2006-03-31,Slither,False,6.5,1118
False,/xIUllvT7at1ua65O2HT7MUA9pVk.jpg,[27],806,en,The Omen,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,21.081,/kf1Qq9b32jn4umll9qD2ue5ftnh.jpg,2006-06-06,The Omen,False,5.5,816
False,/56Yi1X3Kn8Oo1l9avoVYycGgaKi.jpg,"[53, 9648, 18, 10749]",9753,en,Survival Island,"After a yachting accident, a millionaire and his wife are shipwrecked on a desert island along with their former deckhand, Manuel.",21.008,/ixgQMe3ot4cFnqUbwqwuu5qwDbL.jpg,2006-05-05,Survival Island,False,5.2,170
False,/ljFRS3Z3V1x5SzDtPwKI7jAsCSV.jpg,"[10751, 35]",9530,en,RV,"Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the McNeive family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style.",20.982,/eqV0JjfwcEJuK3JPZ2rsNvS1p30.jpg,2006-04-28,RV,False,5.9,1372
False,/uObdpm2mpub5cvyOLXmRp95KjGR.jpg,"[10749, 18, 9648]",2044,en,The Lake House,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",20.622,/tHpc1118dYWLnHZleGhwZxRbpae.jpg,2006-06-16,The Lake House,False,6.9,2206
False,/g2goLYvmeVXPDXatWRtvjGBrRkH.jpg,"[27, 53]",10069,en,Stay Alive,"After the mysterious, brutal death of an old friend, a group of teenagers find themselves in possession of ""Stay Alive,"" an ultra-realistic 3-D videogame based on the spine-chilling true story of a 17th century noblewoman, known as ""The Blood Countess."" The gamers don't know anything about the game other than they're not supposed to have it... and they're dying to play it. Not able to resist temptation, the kids begin to play the grisly game but soon make a chilling connection -- they are each being murdered one-by-one in the same way as the characters they played in the game. As the line between the game world and the real world disappears, the teens must find a way to defeat the vicious and merciless Blood Countess, all the while trying to... stay alive.",20.414,/hsSJwroE7jugEROB8tmyxJP91Ho.jpg,2006-03-24,Stay Alive,False,5.8,572
False,/vvf3tuoWbSGve2OhBH2Q85SNJrh.jpg,"[16, 28]",109080,ja,真救世主伝説 北斗の拳 ラオウ伝 殉愛の章,"A film adaptation of the Holy Emperor story arc, which primarily depicted the conflict between Kenshiro and Souther. New characters Reina, one of Raoh's army officers who falls in love with him, and her brother Soga, Raoh's advisor, play an important part with much of the plot involving Raoh's relationship with Reina as he conquers the land; most of this portion is new content exclusive to this film. The other side of the story is the retelling of Ken's attempt to save and protect the villagers from Souther's army with the help of Shū. There is also a small subplot of Bart returning to his home.",21.407,/hU8JaaFRPF8DEnODHkW4h5GpHoY.jpg,2006-03-11,Fist of the North Star: Legend of Raoh - Chapter of Death in Love,False,6.7,56
False,/vORtOIuQMp3h3DCC6acfv1tsqhy.jpg,"[35, 10749]",10073,en,Date Movie,"Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father.",19.786,/xjLK0EmD0MAM7B049SRCUQaqkdL.jpg,2006-02-17,Date Movie,False,4.2,764
False,/n5yh6oimGdcKIjxzNft5sNX46ip.jpg,[35],9957,en,The Benchwarmers,A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard little league squads.,19.754,/5yMPCr4qhuNg6fT538xicHaMaG7.jpg,2006-04-07,The Benchwarmers,False,5.8,693
False,/7tOpXxoPavzvkPz92JpnWl0uHet.jpg,"[10751, 16, 35]",60293,en,Tom and Jerry: Shiver Me Whiskers,"Dueling cat-and-mouse team Tom and Jerry hit the high seas on a hunt for buried treasure in this pirate adventure. The tale begins when crew member Tom sets sail with an infamous pirate and finds a treasure map along with stowaway Jerry. The furry swashbucklers race to a deserted island where X marks the spot, but along with battling each other, they must outwit ruthless buccaneers, angry monkeys and a giant octopus to strike it rich.",15.189,/b964RtitRMbUSwTnv4qdbRzUwug.jpg,2006-08-21,Tom and Jerry: Shiver Me Whiskers,False,6.8,104
False,/goBTeGaT42cVNjXRlRVQDnEmCvI.jpg,"[14, 18, 53, 10749]",1491,en,The Illusionist,"With his eye on a lovely aristocrat, a gifted illusionist named Eisenheim uses his powers to win her away from her betrothed, a crown prince. But Eisenheim's scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector.",19.506,/4I1oOPHNrHLcvz3wTMuETJLws9z.jpg,2006-08-18,The Illusionist,False,7.3,4011
False,/fJgZJ5UwfiRSX15wNHjAC6IOCyh.jpg,[35],496,en,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",19.45,/kfkyALfD4G1mlBJI1lOt2QCra4i.jpg,2006-11-01,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,False,6.7,4318
False,/mUC2BS04DlszdqJQ9vz9MFuPiDd.jpg,"[16, 28, 14]",20982,ja,劇場版 NARUTO -ナルト- 疾風伝,"Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Naruto's mission is to guard Shion, but she predicts Naruto's death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death.""",242.766,/vDkct38sSFSWJIATlfJw0l3QOIR.jpg,2007-08-04,Naruto Shippuden the Movie,False,7.2,428
False,/l2LsWbYKfIgPBdwHo4h9rS4Tw0j.jpg,"[28, 878]",394394,en,Halo: Landfall,"Director Neill Blomkamp explores the lives of Marines and ODSTs on a last, desperate mission in a post-invasion Earth – a mission that may secure the salvation, or usher the destruction of the entire galaxy. Edited together as a standalone piece for the first time, these three shorts are the first glimpse at what a live-action Halo could and should look like and a must-see for Halo fans of every stripe.",199.907,/gNJMWR2j3MB2zYbzbON401kaDiU.jpg,2007-10-26,Halo: Landfall,False,5.9,22
False,/sO2VWeJ8qagNtYoznyLRL8TeSkw.jpg,"[12, 14, 9648]",675,en,Harry Potter and the Order of the Phoenix,"The rebellion begins! Lord Voldemort has returned, but the Ministry of Magic is doing everything it can to keep the wizarding world from knowing the truth – including appointing Ministry official Dolores Umbridge as the new Defence Against the Dark Arts professor at Hogwarts. When Umbridge refuses to teach practical defensive magic, Ron and Hermione convince Harry to secretly train a select group of students for the wizarding war that lies ahead. A terrifying showdown between good and evil awaits in this enthralling film version of the fifth novel in J.K. Rowling’s Harry Potter series. Prepare for battle!",158.729,/tRoHysNFsXC2r0JiBL6iNHELut7.jpg,2007-06-28,Harry Potter and the Order of the Phoenix,False,7.7,16176
False,/bwYhIvGPh81gLRTx3gWnU0Ho6nc.jpg,[35],8363,en,Superbad,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,136.656,/ek8e8txUyUwd2BNqj6lFEerJfbq.jpg,2007-03-20,Superbad,False,7.2,5684
False,/eSGBbCOX7KM3Rf8HHwK8tglklyS.jpg,"[14, 28, 12]",559,en,Spider-Man 3,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",135.478,/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg,2007-05-01,Spider-Man 3,False,6.4,11451
False,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,"[16, 35, 10751, 14]",2062,en,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",127.644,/npHNjldbeTHdKKw28bJKs7lzqzj.jpg,2007-06-28,Ratatouille,False,7.8,13784
False,/3Au8rkDVsRK2AT4jq9dg6jH6buy.jpg,"[12, 14, 28]",285,en,Pirates of the Caribbean: At World's End,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",114.44,/2YMnBRh8F6fDGCCEIPk9Hb0cEyB.jpg,2007-05-19,Pirates of the Caribbean: At World's End,False,7.2,11874
False,/8ln5VUVk7gnNGIb2VNgw8nICDVt.jpg,"[16, 35, 10751]",35,en,The Simpsons Movie,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",101.525,/gzb6P78zeFTnv9eoFYnaJ2YrZ5q.jpg,2007-07-25,The Simpsons Movie,False,7,6686
False,/o2SeAw8ARPB1D8oudCRJcxW3w60.jpg,"[27, 53]",13186,en,Wrong Turn 2: Dead End,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!,91.874,/n5Re2ywnpqwAXTin8W5j3lqSwc7.jpg,2007-08-25,Wrong Turn 2: Dead End,False,6,1002
False,/wxkXCVGw61kbJAfP9SkxoETD0uz.jpg,"[14, 12, 16, 35, 10751]",810,en,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",90.229,/n4SexGGQzI26E269tfpa80MZaGV.jpg,2007-05-17,Shrek the Third,False,6.3,7307
False,/usw8PMcbWqAtmABo2jO7KRRSrqi.jpg,"[18, 878, 53]",6479,en,I Am Legend,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",75.377,/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,2007-12-12,I Am Legend,False,7.2,13161
False,,[],751793,ja,Dragon Ball: Nippon Ijin Taisho,"An all-new animated feature showcasing a tournament to decide the mightiest “great person” throughout all of Japan’s history. The competitors include Benkei, Himiko, Prince Shotoku, and Amakusa Shiro. While fans and scholars of Japanese history and literature will probably get the biggest kick out of this, DBZ fans also have a lot to enjoy as none other than Son Goku provides a running commentary on the (over-the-top) fights with Masaharu Miyake, an announcer for Fuji TV.",65.772,/2uSu1ajmU3O08Dmc40yAlK8ouZ3.jpg,2007-04-08,Dragon Ball: Nippon Ijin Taisho,False,4,2
False,/fLKKGEHe0Jylb5i5Rb8kQjq4dEt.jpg,[35],8277,en,American Pie Presents: Beta House,"Erik, Ryan, and Cooze start college and pledge the Beta House fraternity, presided over by none other than legendary Dwight Stifler. But chaos ensues when a fraternity of geeks threatens to stop the debauchery and the Betas have to make a stand for their right to party.",67.516,/cEJMqmCGdKJkmjWwi3Iv6l4kMIK.jpg,2007-12-10,American Pie Presents: Beta House,False,5.6,1550
False,/rLsNPNLEwsTpiJEuuCKuY1damnE.jpg,"[35, 10751, 14, 10749]",4523,en,Enchanted,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",64.923,/8KCNzCArLlvLdQoHx6npua2VSVc.jpg,2007-11-20,Enchanted,False,6.8,4539
False,/nfJNAEwApdE4E21a4qyp8C60BFu.jpg,[35],13161,en,Big Stan,Rob Schneider writes and stars in this comedy about a nerdy con man whose swindling ways land him a stiff prison sentence. Terrified at the prospect of being raped in prison he enlists the aid of a mysterious kung-fu expert to teach him how to fight.,60.518,/zS1uUwKEFcd8ak0NTXxw97DlbAa.jpg,2007-06-06,Big Stan,False,6.4,612
False,/A2KqRrQ0cVCFEl7Qf0YttMa3QkS.jpg,"[28, 16, 878, 10751]",13640,en,Superman: Doomsday,"When LexCorp accidentally unleashes a murderous creature, Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s.",58.594,/itvuWm7DFWWzWgW0xgiaKzzWszP.jpg,2007-09-18,Superman: Doomsday,False,6.7,464
False,/ohfWCHT65P7b3kQvZnoy2BL95MB.jpg,"[53, 28, 14]",1250,en,Ghost Rider,"In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",55.051,/8LaVQiXBsnlo7MXCPK1nXTVARUZ.jpg,2007-01-15,Ghost Rider,False,5.5,4810
False,/hxFjtYQ1YuAAGeK13yHE2ylu5gM.jpg,"[27, 9648]",23827,en,Paranormal Activity,"After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.  Followed by five terrifying installments in the franchise, this is the original found-footage shocker that started it all.",53.966,/1bjA7de4O0NhMsaOqwvrecophUs.jpg,2007-09-14,Paranormal Activity,False,6,4117
False,/kdrLxbTG0qCTbeAvzCUXBhPVONg.jpg,"[27, 53, 80]",663,en,Saw IV,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",53.341,/b0WLpnPa8dTgNUSqhPlLproFRqW.jpg,2007-10-25,Saw IV,False,6.1,2902
False,/ub9ZxaU0OVXYs5xh6WKGgJ2h13j.jpg,"[16, 10749, 10751, 14]",16119,en,Cinderella III: A Twist in Time,"When Lady Tremaine steals the Fairy Godmother's wand and changes history, it's up to Cinderella to restore the timeline and reclaim her prince.",53.056,/98PHWv6TTpjxvs6EHKJVyrjuuus.jpg,2007-02-06,Cinderella III: A Twist in Time,False,6.5,1020
False,/lKkkogTlIQT8o83GFQZZ3CA9MzB.jpg,"[35, 10751, 14, 16]",6477,en,Alvin and the Chipmunks,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",52.117,/wEssFe5LCywsLfAcwELVXE38Fbj.jpg,2007-12-13,Alvin and the Chipmunks,False,5.8,3670
False,/PN7yjmQdmG0J62jsrtmrPi8ezK.jpg,"[27, 53, 878]",1562,en,28 Weeks Later,"The inhabitants of the British Isles have lost their battle against the onslaught of disease, as the deadly rage virus has killed every citizen there. Six months later, a group of Americans dare to set foot on the isles, convinced the danger has come and gone. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",50.779,/ja8nzgtzhJq0vtX3BJcnbceIxCF.jpg,2007-04-26,28 Weeks Later,False,6.6,3358
False,/7JzyYQnIpHdoMR3PtTwM5xaLA20.jpg,"[10751, 16, 12, 35]",5559,en,Bee Movie,"Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.",50.01,/rYBaXgvTKFS8iZC7Wr8SMomSauQ.jpg,2007-10-28,Bee Movie,False,6,4007
False,/qCKO6xQMLgB1goL1v20tMOfMLBU.jpg,"[35, 10751]",13680,en,The Game Plan,"Bachelor football star Joe Kingman seems to have it all. He is wealthy and carefree, and his team is on the way to capturing a championship. Suddenly, he is tackled by some unexpected news: He has a young daughter, the result of a last fling with his ex-wife. Joe must learn to balance his personal and professional lives with the needs of his child.",49.485,/fcLFvIqCUrhY96mkSmr3okxaMEw.jpg,2007-09-28,The Game Plan,False,6.4,1616
False,/eGhjeUbzttA3E4flxdAm8gHz4h4.jpg,"[28, 12, 10752]",1271,en,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",48.144,/9W49fy5G7v9Ed3CXtvMi41YqZtt.jpg,2007-03-07,300,False,7.2,11574
False,/rnWSM7qWWdAc2LvNh3lrvsERz7c.jpg,"[28, 35, 80]",5174,en,Rush Hour 3,"After a botched assassination attempt, the mismatched duo finds themselves in Paris, struggling to retrieve a precious list of names, as the murderous crime syndicate's henchmen try their best to stop them. Once more, Lee and Carter must fight their way through dangerous gangsters; however, this time, the past has come back to haunt Lee. Will the boys get the job done once and for all?",47.817,/rZ7IxJlPhNNJ6Rn8z1rzsXuA70P.jpg,2007-08-08,Rush Hour 3,False,6.4,2450
False,/mzsUWgmfl3pYQEQ2MVLTf4ttH26.jpg,"[16, 10751]",13283,en,Barbie as the Island Princess,"Barbie plays Rosella in this new musical film. Shipwrecked as a child, Rosella grows up on the island under the watchful eyes of her loving animal friends. The arrival of Prince Antonio leads Rosella and her furry pals to explore civilization and ultimately save the kingdom by uncovering a secret plot.",47.462,/oguRPUFeHt0H0wO0He4ewTseMXo.jpg,2007-09-17,Barbie as the Island Princess,False,7.2,562
False,/AsWuvFnzgmG6kZMIpJO7HZpvYRB.jpg,"[16, 35, 10751]",1267,en,Meet the Robinsons,"Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family.",46.994,/swsjj0jZtsx53Yp9zBORPwsmGWj.jpg,2007-03-23,Meet the Robinsons,False,6.9,2247
False,/vy3uI3PCQWVnoW7OrKzB65Ba02c.jpg,"[28, 16, 14, 878]",14830,en,Doctor Strange,"Dr. Stephen Strange embarks on a wondrous journey to the heights of a Tibetan mountain, where he seeks healing at the feet of the mysterious Ancient One.",45.735,/kP5ihakYGSTZ7FQDXBSbqla9men.jpg,2007-08-14,Doctor Strange,False,6.9,257
False,/n7zm7vcZ5m2nSV9Scyh2axpY8d4.jpg,"[80, 18]",1646,en,Freedom Writers,"A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",45.574,/81AdeUQT99N0xPg3j6RVh0YGOTk.jpg,2007-01-05,Freedom Writers,False,7.9,1746
False,/18dQ1qE9MWGz1JBH8Kkrfm6RwT7.jpg,[27],14001,en,Dead Silence,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.",44.974,/etcbHDc2GzWVnrEQireqhEa8PxZ.jpg,2007-03-16,Dead Silence,False,6.4,1785
False,/zAKjsCP45VLJLAp236fBgua5J3p.jpg,"[28, 18, 9648, 53, 80]",7485,en,Shooter,"A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why??",44.751,/tyRP8JedrDkPPvH3JxKYsdP2esu.jpg,2007-03-22,Shooter,False,7.1,3795
False,/y8yvIrmoM2PLuJcSto7OmOfsXQj.jpg,"[14, 28, 878, 53, 27]",440,en,Aliens vs Predator: Requiem,"The iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever—in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms—the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",44.496,/jCyJN1vj8jqJJ0vNw4hDH2KlySO.jpg,2007-12-25,Aliens vs Predator: Requiem,False,5.1,2169
False,/9V529yHwmYay2wmYo0YcgUijeJO.jpg,"[27, 53]",9793,en,The Hills Have Eyes 2,A group of National Guard trainees find themselves battling against a vicious group of mutants on their last day of training in the desert.,42.701,/kvwuqoHUpPwZv8VWMh38pSCJLct.jpg,2007-03-22,The Hills Have Eyes 2,False,5.5,1109
